1.523998635918858054e+04,2.655300000000000000e+04,1.086170000000000000e+05,1.267367998362698127e+05,1.262757352959569776e+06
1.889604841911104086e+04,3.176800000000000000e+04,1.086170000000000000e+05,1.588436190414047451e+05,1.262757352959569776e+06
2.037033451585963485e+04,3.385900000000000000e+04,1.086170000000000000e+05,1.734299954618130578e+05,1.262757352959569776e+06
2.171865023802214637e+04,3.586800000000000000e+04,1.086170000000000000e+05,1.866232369438129244e+05,1.262757352959569776e+06
2.283083177426818293e+04,3.745800000000000000e+04,1.086170000000000000e+05,1.973126834925657022e+05,1.262757352959569776e+06
2.402358582747535547e+04,3.871600000000000000e+04,1.086170000000000000e+05,2.060090637986117217e+05,1.263658996934652096e+06
2.566850628390332713e+04,4.163500000000000000e+04,1.129280000000000000e+05,2.230992351522667741e+05,1.265291305767867947e+06
2.773715251001728757e+04,4.464300000000000000e+04,1.175890000000000000e+05,2.398387177988906624e+05,1.266671086482146522e+06
2.998501135997111487e+04,4.848000000000000000e+04,1.219320000000000000e+05,2.602398802867668273e+05,1.267836801994226174e+06
3.148643047650788503e+04,5.084000000000000000e+04,1.261370000000000000e+05,2.723242108447860810e+05,1.268143319870917359e+06
3.326262964255951374e+04,5.349600000000000000e+04,1.301250000000000000e+05,2.861820992528313072e+05,1.267337900937728817e+06
3.491981420398109913e+04,5.614300000000000000e+04,1.357500000000000000e+05,3.000146261334356386e+05,1.265907821848967345e+06
3.538203015866105125e+04,5.683600000000000000e+04,1.384330000000000000e+05,3.054708526750102174e+05,1.264809818313135998e+06
3.605231203741122590e+04,5.797000000000000000e+04,1.389780000000000000e+05,3.116380765203681076e+05,1.264810811178121483e+06
3.679918834733565018e+04,5.911400000000000000e+04,1.402470000000000000e+05,3.184463348351877648e+05,1.265010444348444929e+06
3.770043983777933317e+04,6.026900000000000000e+04,1.423270000000000000e+05,3.255545588021567673e+05,1.264601469208309893e+06
3.743871101276114496e+04,6.029900000000000000e+04,1.429020000000000000e+05,3.264378395854537957e+05,1.264532397984497482e+06
3.853879758395208773e+04,6.166800000000000000e+04,1.417780000000000000e+05,3.328648004532262566e+05,1.264869858633901225e+06
3.874309446709946496e+04,6.200800000000000000e+04,1.402980000000000000e+05,3.350756260177558870e+05,1.264682947674768046e+06
3.890318022421014757e+04,6.249300000000000000e+04,1.382350000000000000e+05,3.384023587896982208e+05,1.263486923076892039e+06
3.886670922652626177e+04,6.256900000000000000e+04,1.369720000000000000e+05,3.385536534189168015e+05,1.263180301573349396e+06
3.983468995128972165e+04,6.443700000000000000e+04,1.397030000000000000e+05,3.511329710297535639e+05,1.264093292257481022e+06
4.082654847206496925e+04,6.515100000000000000e+04,1.399160000000000000e+05,3.537679462773518753e+05,1.264289346665925346e+06
4.125726594800689054e+04,6.565800000000000000e+04,1.401480000000000000e+05,3.561589261402570410e+05,1.265009176775607048e+06
4.140289813162761129e+04,6.616100000000000000e+04,1.401480000000000000e+05,3.587667907895558164e+05,1.266384521489213221e+06
4.175857366204023128e+04,6.682000000000000000e+04,1.403850000000000000e+05,3.621608627895317622e+05,1.267879452379711671e+06
4.217317226915949141e+04,6.748600000000000000e+04,1.402380000000000000e+05,3.652882014836609014e+05,1.268623177646185737e+06
4.242872900009444129e+04,6.792200000000000000e+04,1.405240000000000000e+05,3.678199815506351297e+05,1.269627183151031146e+06
4.237663413847311313e+04,6.816100000000000000e+04,1.407190000000000000e+05,3.686315504287534277e+05,1.272801834408389870e+06
4.293321032730099978e+04,6.903100000000000000e+04,1.408820000000000000e+05,3.731222898567047669e+05,1.275949627705714200e+06
4.348784067134379438e+04,6.996100000000000000e+04,1.408820000000000000e+05,3.775544354109117994e+05,1.277685920040760888e+06
4.436906678997128620e+04,7.070800000000000000e+04,1.414090000000000000e+05,3.817714452495832811e+05,1.279486908830924658e+06
4.480849132714813459e+04,7.114500000000000000e+04,1.414090000000000000e+05,3.849608759591717971e+05,1.281949444068884477e+06
4.513631319937818625e+04,7.218300000000000000e+04,1.415950000000000000e+05,3.905920095865477924e+05,1.284300851131198229e+06
