346.9549929276033,59.131105200000015,157.29339900851022,68.6297175,24.81528735374648,0,0,31.0167125
370.3511487340473,64.83782407500001,88.89573657375782,189.71465625,105.72940646046214,97.17720000000001,22.48236372885055,155.18818846153846
334.0052668013293,142.19851252500007,125.24203470199726,63.07135875,267.18294666269105,109.01513249999999,406.8147819829204,99.51295997596154
367.59800708019816,108.57516390000002,32.1784925626265,171.5105475,169.88077108811706,463.0897824107143,190.27093776004384,549.8354234447125
344.2086784751561,112.95883079999999,96.59586744331682,31.26219,142.85072945284713,417.04713749999996,991.254339709826,914.8295819105894
360.4615297743584,104.68344780000002,121.22982706770597,87.65526937499999,34.59170327858186,214.48663392857145,778.8309178248409,386.44463485485096
439.3429273616674,111.83520060000004,52.29547330082635,212.98704750000002,122.20351858540415,1115.9623671428571,426.59637987333645,908.6959946154069
396.65246367870975,122.92537815000006,136.55048412920206,109.35186187500001,331.88198002215165,533.262684375,835.3612751650045,907.919753914927
413.1864190149337,162.60105554999996,139.91032751992287,137.2527375,357.79708397639814,0,1263.5060455516655,1945.2715022090192
497.9907404567341,141.79164254999998,71.63302287987584,397.73160187499997,164.89693898432083,408.6671196428572,924.9224291959042,1126.2168869968202
443.7286000879921,206.57223630000001,172.98704485279546,322.59541312500005,148.27601851536667,741.3039675,356.5793304632484,1874.4763465112876
554.5830359476172,188.53300035000004,151.63885992467254,237.603075,86.29871255890211,153.1873125,469.9676331408257,2214.4420701715
480.4662051226027,188.19473940000003,170.02764780126574,278.814118125,65.85895409853791,112.6827,1255.1191711494816,2396.730408118352
521.0853833104838,255.2987529000001,151.7258024636395,277.034836875,30.696489933064154,487.626163125,1464.7464931885186,1732.0857436435438
523.4256412185272,229.69503135,141.7415341403284,202.54591499999998,157.87937106983435,637.6486091517856,833.7087375147714,2654.26201817357
491.73692092049595,226.67169172500004,136.74786263154678,385.5857925,160.7178275915885,409.3314075,836.2126256049279,3631.802707308225
516.2126550918018,263.519425575,153.8029156161209,542.55019125,430.5644006705022,436.8439864285714,1017.9235634829172,4872.279122087146
497.73887285159196,266.927334975,169.9875617624864,324.8702775,215.08050818766608,538.5713775,545.588343368583,3626.254160014474
583.7596819691709,260.80233210000006,130.80470100147107,326.136253125,418.2572021175789,508.2173775,1203.0199093899441,3089.4242892811735
503.94191254710717,265.1733834750001,125.95215105805555,245.44702125000003,614.3384320448326,637.5317625,1481.378510117423,2650.793129955525
523.536031176505,224.6080351500001,188.32805930391652,488.09609812499997,395.57528101950913,434.35537660714283,1268.4811539699476,3764.913481415643
464.1572428768913,279.668123325,271.279016391022,185.34823125,404.47831636817864,515.0611325892858,1236.0197259329334,7558.819374617992
508.8578941230264,261.99278234999997,149.05489760971366,570.3751612500001,246.0472319250971,357.92974687500003,1352.44420847872,3929.920283378423
495.22053447981244,280.09836517500014,122.95872534545029,427.67444625,120.55350934572178,249.523575,618.619461954164,5067.348692393899
450.60351001009434,295.99877384999996,129.35152075518562,392.94873750000005,181.20356589367933,1088.4990804910715,232.42201318856127,5198.599009332723
533.8702021593374,290.2195656,68.62873222523721,279.67324875,318.71763696557866,1519.7493207589284,1530.1665447344794,4103.773345249494
507.06484468831786,307.48539465000005,155.77916959605005,577.993111875,151.00371703594107,636.3594160714287,912.1627140905874,6504.983685244252
502.4128531405145,408.6716613749999,91.9017907687406,627.980413125,299.29167139682545,957.1155348214285,1310.1204944497538,4691.956572190406
551.2208039565143,320.6208611249999,172.60519236288522,591.428270625,374.69407518488,1106.2592820535715,1061.4116647192147,4732.7686697917525
529.0982092053297,242.22062722500007,179.26487276722523,546.4727325,202.0838963477753,1103.0798801785713,901.6180455056433,5410.719448686697
507.4071800728986,425.6638483499999,107.186655628817,596.7564000000001,800.0467956170488,1148.754786830357,1317.857636738524,4318.7565649180715
516.9087490018541,347.91974662499996,167.46102185464656,379.297914375,353.4187500315265,900.069654375,872.9927847195596,3819.1857488246806
526.3692433893289,434.746947825,91.11197005669312,413.8013943750001,455.2801055015543,799.3439765625002,896.9523641209203,2066.4953160784985
519.1234121671268,380.68263607500006,168.80086779733645,709.193116875,199.82180442625298,1696.0122133928571,1367.1946235196658,4089.8564621380315
471.77922069255897,382.0809518999999,138.64587676072904,589.0851675000001,221.72484770790356,1382.164662455357,1741.6505537830515,4234.321119492177
508.40272589371307,584.31448665,116.53194728003972,730.663588125,290.60311386323616,1838.0211632142855,1308.628501987616,3770.801199134731
512.2519388484253,530.3424120750001,197.31153381705192,447.540465,216.83562379289629,636.0654969642857,1314.578975787709,4515.603725261926
460.41259467637303,373.3711215749999,154.01029262546035,476.86253999999997,76.59530784327872,469.03086040178573,1407.2407796028972,4543.229415962191
530.2858054897306,422.4597806249999,115.567635752288,518.6169281250001,262.50837308301504,1052.9307508928573,922.4539267131438,4084.583689256345
491.1244317042688,404.69174324999994,131.07447666872676,637.42543875,288.7616614568094,1558.0232839285713,1464.2619433873685,6027.039241071347
452.6373553903131,413.6519495250001,151.68897514071347,1009.4005987499999,326.89757604567137,1713.5367435267856,1499.5478082042484,5888.4391147949855
460.41050143066013,467.1104287499999,139.84758382150443,561.93589875,139.2966972675345,1237.250128125,1005.7822771049875,8057.785793039792
502.40286444800495,562.140544275,129.70965746125034,409.43751375,247.31387560837103,905.1592540178572,1377.5707868868994,2721.1309288845855
475.8481453178313,501.79416480000015,135.34008971534,1104.1850381250003,169.0855645494171,1251.134435892857,1448.1173829533855,6086.139664220868
548.1439673861698,489.7780096499999,98.21400005231466,445.61674312499997,415.11403010498236,1818.1258169196426,2024.018553198695,6203.423054059091
439.05267745107034,576.5138394749996,141.16329993174622,739.4743893750001,372.98384359830027,931.5981792857143,1336.7544241587825,5388.6548856083955
495.84095318683205,550.9123753499999,92.08814331015098,496.3285218749999,273.3723438912474,1450.9750398214287,684.6565368693047,4903.8092553482165
514.4754451717397,496.68661957500007,157.11436899331142,358.570546875,171.24051500539298,527.8336459821428,1245.7376027879457,5645.599210965132
